sample_id,timestamp,city,latitude,longitude,wind_speed_mps,wind_direction_deg,wind_u_mps,wind_v_mps,temperature_c,relative_humidity_pct,surface_pressure_hpa,boundary_layer_height_m,direct_normal_irradiance_w_m2,cloud_cover_pct,stability_class,hour,day_of_week,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,local_dispersion_pm25,cams_regional_pm25,target_pm25,regime,confidence_level,known_bias_direction,systematic_bias_note
delhi_2022_0010_20220101T100000Z,2022-01-01 10:00:00+00:00,Delhi,28.6139,77.209,1.98,315.0,1.4,-1.4,18.0,46.0,995.1,845.0,577.6,0.0,B,10,5,1,1,0.5,-0.866,0.0,1.0,190.72,140.0,330.72,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0011_20220101T110000Z,2022-01-01 11:00:00+00:00,Delhi,28.6139,77.209,1.7,310.0,1.3,-1.09,17.2,51.0,994.9,795.0,421.5,0.0,B,11,5,1,1,0.2588,-0.9659,0.0,1.0,212.45,140.0,352.45,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0012_20220101T120000Z,2022-01-01 12:00:00+00:00,Delhi,28.6139,77.209,1.8,289.0,1.7,-0.59,14.5,65.0,994.5,50.0,179.6,0.0,B,12,5,1,1,0.0,-1.0,0.0,1.0,274.9,140.0,414.9,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0013_20220101T130000Z,2022-01-01 13:00:00+00:00,Delhi,28.6139,77.209,2.14,281.0,2.1,-0.41,12.9,72.0,995.0,50.0,0.0,0.0,F,13,5,1,1,-0.2588,-0.9659,0.0,1.0,249.68,140.0,389.68,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0014_20220101T140000Z,2022-01-01 14:00:00+00:00,Delhi,28.6139,77.209,2.42,277.0,2.4,-0.29,11.4,78.0,995.5,50.0,0.0,0.0,F,14,5,1,1,-0.5,-0.866,0.0,1.0,225.01,140.0,365.01,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0015_20220101T150000Z,2022-01-01 15:00:00+00:00,Delhi,28.6139,77.209,2.3,268.0,2.3,0.08,10.7,81.0,995.9,50.0,0.0,0.0,F,15,5,1,1,-0.7071,-0.7071,0.0,1.0,290.3,140.0,430.3,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0016_20220101T160000Z,2022-01-01 16:00:00+00:00,Delhi,28.6139,77.209,2.01,264.0,2.0,0.21,10.1,83.0,996.0,50.0,0.0,0.0,F,16,5,1,1,-0.866,-0.5,0.0,1.0,464.49,140.0,604.49,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0017_20220101T170000Z,2022-01-01 17:00:00+00:00,Delhi,28.6139,77.209,2.51,265.0,2.5,0.22,8.9,87.0,995.7,50.0,0.0,0.0,F,17,5,1,1,-0.9659,-0.2588,0.0,1.0,409.48,140.0,549.48,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0018_20220101T180000Z,2022-01-01 18:00:00+00:00,Delhi,28.6139,77.209,2.67,283.0,2.6,-0.6,8.4,87.0,995.5,50.0,0.0,29.0,F,18,5,1,1,-1.0,-0.0,0.0,1.0,314.16,140.0,454.16,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0019_20220101T190000Z,2022-01-01 19:00:00+00:00,Delhi,28.6139,77.209,2.53,288.0,2.41,-0.78,8.0,88.0,995.2,50.0,0.0,0.0,F,19,5,1,1,-0.9659,0.2588,0.0,1.0,259.76,140.0,399.76,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0020_20220101T200000Z,2022-01-01 20:00:00+00:00,Delhi,28.6139,77.209,2.38,292.0,2.21,-0.89,7.6,90.0,994.8,50.0,0.0,95.0,D,20,5,1,1,-0.866,0.5,0.0,1.0,197.33,140.0,337.33,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0021_20220101T210000Z,2022-01-01 21:00:00+00:00,Delhi,28.6139,77.209,2.15,298.0,1.9,-1.01,7.4,90.0,994.4,50.0,0.0,86.0,E,21,5,1,1,-0.7071,0.7071,0.0,1.0,171.57,140.0,311.57,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0022_20220101T220000Z,2022-01-01 22:00:00+00:00,Delhi,28.6139,77.209,1.75,294.0,1.6,-0.71,7.3,90.0,994.3,50.0,0.0,100.0,D,22,5,1,1,-0.5,0.866,0.0,1.0,130.26,140.0,270.26,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0023_20220101T230000Z,2022-01-01 23:00:00+00:00,Delhi,28.6139,77.209,1.62,292.0,1.5,-0.61,7.2,91.0,994.0,50.0,0.0,100.0,D,23,5,1,1,-0.2588,0.9659,0.0,1.0,96.64,140.0,236.64,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0024_20220102T000000Z,2022-01-02 00:00:00+00:00,Delhi,28.6139,77.209,1.82,279.0,1.8,-0.28,7.2,93.0,994.8,50.0,0.0,100.0,D,0,6,1,1,0.0,1.0,0.0,1.0,63.04,140.0,203.04,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0025_20220102T010000Z,2022-01-02 01:00:00+00:00,Delhi,28.6139,77.209,1.8,289.0,1.7,-0.59,6.8,94.0,994.9,50.0,0.0,100.0,D,1,6,1,1,0.2588,0.9659,0.0,1.0,44.98,140.0,184.98,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0026_20220102T020000Z,2022-01-02 02:00:00+00:00,Delhi,28.6139,77.209,1.77,286.0,1.7,-0.49,6.8,94.0,995.3,50.0,0.0,100.0,D,2,6,1,1,0.5,0.866,0.0,1.0,39.08,140.0,179.08,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0027_20220102T030000Z,2022-01-02 03:00:00+00:00,Delhi,28.6139,77.209,2.52,277.0,2.5,-0.31,8.7,88.0,996.3,60.0,129.7,100.0,D,3,6,1,1,0.7071,0.7071,0.0,1.0,25.13,140.0,165.13,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0028_20220102T040000Z,2022-01-02 04:00:00+00:00,Delhi,28.6139,77.209,1.8,270.0,1.8,0.0,11.5,80.0,997.2,115.0,311.1,100.0,D,4,6,1,1,0.866,0.5,0.0,1.0,43.99,140.0,183.99,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0029_20220102T050000Z,2022-01-02 05:00:00+00:00,Delhi,28.6139,77.209,1.68,287.0,1.61,-0.49,14.3,70.0,997.6,245.0,506.6,100.0,D,5,6,1,1,0.9659,0.2588,0.0,1.0,100.01,140.0,240.01,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0030_20220102T060000Z,2022-01-02 06:00:00+00:00,Delhi,28.6139,77.209,1.84,299.0,1.61,-0.89,16.3,63.0,996.8,525.0,599.7,100.0,D,6,6,1,1,1.0,0.0,0.0,1.0,170.67,140.0,310.67,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0031_20220102T070000Z,2022-01-02 07:00:00+00:00,Delhi,28.6139,77.209,2.02,303.0,1.69,-1.1,17.6,57.0,995.4,645.0,573.5,100.0,D,7,6,1,1,0.9659,-0.2588,0.0,1.0,259.78,140.0,399.78,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0032_20220102T080000Z,2022-01-02 08:00:00+00:00,Delhi,28.6139,77.209,1.97,300.0,1.71,-0.99,18.4,53.0,994.6,715.0,505.6,100.0,D,8,6,1,1,0.866,-0.5,0.0,1.0,311.65,140.0,451.65,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0033_20220102T090000Z,2022-01-02 09:00:00+00:00,Delhi,28.6139,77.209,2.15,298.0,1.9,-1.01,18.8,51.0,994.0,740.0,432.6,90.0,D,9,6,1,1,0.7071,-0.7071,0.0,1.0,236.59,140.0,376.59,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0034_20220102T100000Z,2022-01-02 10:00:00+00:00,Delhi,28.6139,77.209,2.16,304.0,1.79,-1.21,18.8,50.0,993.5,730.0,453.2,4.0,B,10,6,1,1,0.5,-0.866,0.0,1.0,188.21,140.0,328.21,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0035_20220102T110000Z,2022-01-02 11:00:00+00:00,Delhi,28.6139,77.209,1.5,307.0,1.2,-0.9,18.0,54.0,993.2,645.0,421.7,0.0,B,11,6,1,1,0.2588,-0.9659,0.0,1.0,243.99,140.0,383.99,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0036_20220102T120000Z,2022-01-02 12:00:00+00:00,Delhi,28.6139,77.209,2.13,319.0,1.4,-1.61,14.5,72.0,993.0,50.0,177.9,0.0,C,12,6,1,1,0.0,-1.0,0.0,1.0,203.8,140.0,343.8,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0037_20220102T130000Z,2022-01-02 13:00:00+00:00,Delhi,28.6139,77.209,2.14,307.0,1.71,-1.29,14.0,73.0,994.1,50.0,0.0,0.0,F,13,6,1,1,-0.2588,-0.9659,0.0,1.0,244.83,140.0,384.83,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0038_20220102T140000Z,2022-01-02 14:00:00+00:00,Delhi,28.6139,77.209,2.37,298.0,2.09,-1.11,13.4,73.0,994.9,50.0,0.0,39.0,F,14,6,1,1,-0.5,-0.866,0.0,1.0,249.03,140.0,389.03,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0039_20220102T150000Z,2022-01-02 15:00:00+00:00,Delhi,28.6139,77.209,2.24,297.0,2.0,-1.02,12.4,77.0,995.3,50.0,0.0,12.0,F,15,6,1,1,-0.7071,-0.7071,0.0,1.0,300.95,140.0,440.95,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0040_20220102T160000Z,2022-01-02 16:00:00+00:00,Delhi,28.6139,77.209,1.97,294.0,1.8,-0.8,11.2,83.0,995.0,50.0,0.0,53.0,E,16,6,1,1,-0.866,-0.5,0.0,1.0,393.43,140.0,533.43,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0041_20220102T170000Z,2022-01-02 17:00:00+00:00,Delhi,28.6139,77.209,2.25,302.0,1.91,-1.19,10.1,87.0,994.7,50.0,0.0,34.0,F,17,6,1,1,-0.9659,-0.2588,0.0,1.0,429.11,140.0,569.11,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0042_20220102T180000Z,2022-01-02 18:00:00+00:00,Delhi,28.6139,77.209,2.3,304.0,1.91,-1.29,9.4,88.0,994.5,50.0,0.0,43.0,F,18,6,1,1,-1.0,-0.0,0.0,1.0,373.17,140.0,513.17,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0043_20220102T190000Z,2022-01-02 19:00:00+00:00,Delhi,28.6139,77.209,2.84,309.0,2.21,-1.79,8.5,90.0,993.9,50.0,0.0,18.0,F,19,6,1,1,-0.9659,0.2588,0.0,1.0,229.57,140.0,369.57,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0044_20220102T200000Z,2022-01-02 20:00:00+00:00,Delhi,28.6139,77.209,2.77,311.0,2.09,-1.82,8.0,90.0,993.5,50.0,0.0,0.0,F,20,6,1,1,-0.866,0.5,0.0,1.0,169.3,140.0,309.3,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0045_20220102T210000Z,2022-01-02 21:00:00+00:00,Delhi,28.6139,77.209,2.33,301.0,2.0,-1.2,7.8,90.0,993.3,50.0,0.0,0.0,F,21,6,1,1,-0.7071,0.7071,0.0,1.0,161.33,140.0,301.33,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0046_20220102T220000Z,2022-01-02 22:00:00+00:00,Delhi,28.6139,77.209,1.8,289.0,1.7,-0.59,8.0,90.0,992.9,50.0,0.0,100.0,D,22,6,1,1,-0.5,0.866,0.0,1.0,124.95,140.0,264.95,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0047_20220102T230000Z,2022-01-02 23:00:00+00:00,Delhi,28.6139,77.209,1.73,280.0,1.7,-0.3,7.6,91.0,992.6,50.0,0.0,100.0,D,23,6,1,1,-0.2588,0.9659,0.0,1.0,93.44,140.0,233.44,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0048_20220103T000000Z,2022-01-03 00:00:00+00:00,Delhi,28.6139,77.209,2.2,270.0,2.2,0.0,7.5,92.0,992.7,50.0,0.0,100.0,D,0,0,1,0,0.0,1.0,0.0,1.0,61.62,140.0,201.62,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0049_20220103T010000Z,2022-01-03 01:00:00+00:00,Delhi,28.6139,77.209,2.5,270.0,2.5,0.0,7.5,93.0,993.2,50.0,0.0,100.0,D,1,0,1,0,0.2588,0.9659,0.0,1.0,39.04,140.0,179.04,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0050_20220103T020000Z,2022-01-03 02:00:00+00:00,Delhi,28.6139,77.209,2.42,277.0,2.4,-0.29,7.4,93.0,993.6,60.0,0.0,87.0,E,2,0,1,0,0.5,0.866,0.0,1.0,30.79,140.0,170.79,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0051_20220103T030000Z,2022-01-03 03:00:00+00:00,Delhi,28.6139,77.209,2.6,286.0,2.5,-0.72,9.0,87.0,994.7,75.0,209.2,29.0,C,3,0,1,0,0.7071,0.7071,0.0,1.0,26.53,140.0,166.53,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0052_20220103T040000Z,2022-01-03 04:00:00+00:00,Delhi,28.6139,77.209,1.84,283.0,1.79,-0.41,11.8,78.0,995.5,130.0,402.5,3.0,B,4,0,1,0,0.866,0.5,0.0,1.0,49.15,140.0,189.15,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0053_20220103T050000Z,2022-01-03 05:00:00+00:00,Delhi,28.6139,77.209,1.93,291.0,1.8,-0.69,14.6,67.0,995.6,250.0,594.7,19.0,B,5,0,1,0,0.9659,0.2588,0.0,1.0,98.45,140.0,238.45,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0054_20220103T060000Z,2022-01-03 06:00:00+00:00,Delhi,28.6139,77.209,2.15,292.0,1.99,-0.81,16.8,59.0,994.8,415.0,655.5,65.0,A,6,0,1,0,1.0,0.0,0.0,1.0,166.77,140.0,306.77,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0055_20220103T070000Z,2022-01-03 07:00:00+00:00,Delhi,28.6139,77.209,2.28,285.0,2.2,-0.59,18.5,52.0,993.3,520.0,697.3,26.0,A,7,0,1,0,0.9659,-0.2588,0.0,1.0,282.03,140.0,422.03,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0056_20220103T080000Z,2022-01-03 08:00:00+00:00,Delhi,28.6139,77.209,2.47,284.0,2.4,-0.6,19.6,47.0,992.3,605.0,688.8,31.0,A,8,0,1,0,0.866,-0.5,0.0,1.0,302.45,140.0,442.45,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0057_20220103T090000Z,2022-01-03 09:00:00+00:00,Delhi,28.6139,77.209,2.5,286.0,2.4,-0.69,20.2,45.0,991.7,665.0,662.1,0.0,A,9,0,1,0,0.7071,-0.7071,0.0,1.0,247.38,140.0,387.38,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0058_20220103T100000Z,2022-01-03 10:00:00+00:00,Delhi,28.6139,77.209,2.89,284.0,2.8,-0.7,20.1,45.0,991.5,655.0,583.5,1.0,B,10,0,1,0,0.5,-0.866,0.0,1.0,174.66,140.0,314.66,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0059_20220103T110000Z,2022-01-03 11:00:00+00:00,Delhi,28.6139,77.209,2.28,285.0,2.2,-0.59,19.1,51.0,991.5,530.0,432.1,3.0,B,11,0,1,0,0.2588,-0.9659,0.0,1.0,202.71,140.0,342.71,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0060_20220103T120000Z,2022-01-03 12:00:00+00:00,Delhi,28.6139,77.209,2.16,283.0,2.1,-0.49,15.5,65.0,991.5,65.0,184.2,0.0,C,12,0,1,0,0.0,-1.0,0.0,1.0,249.55,140.0,389.55,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0061_20220103T130000Z,2022-01-03 13:00:00+00:00,Delhi,28.6139,77.209,2.14,281.0,2.1,-0.41,15.0,68.0,992.2,50.0,0.0,0.0,F,13,0,1,0,-0.2588,-0.9659,0.0,1.0,293.74,140.0,433.74,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0062_20220103T140000Z,2022-01-03 14:00:00+00:00,Delhi,28.6139,77.209,2.12,278.0,2.1,-0.3,13.9,72.0,992.5,50.0,0.0,0.0,F,14,0,1,0,-0.5,-0.866,0.0,1.0,303.78,140.0,443.78,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0063_20220103T150000Z,2022-01-03 15:00:00+00:00,Delhi,28.6139,77.209,2.02,279.0,2.0,-0.32,12.8,77.0,992.7,50.0,0.0,0.0,F,15,0,1,0,-0.7071,-0.7071,0.0,1.0,374.2,140.0,514.2,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2022_0064_20220103T160000Z,2022-01-03 16:00:00+00:00,Delhi,28.6139,77.209,2.32,277.0,2.3,-0.28,11.7,82.0,992.8,50.0,0.0,2.0,F,16,0,1,0,-0.866,-0.5,0.0,1.0,391.19,140.0,531.19,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
