sample_id,timestamp,city,latitude,longitude,wind_speed_mps,wind_direction_deg,wind_u_mps,wind_v_mps,temperature_c,relative_humidity_pct,surface_pressure_hpa,boundary_layer_height_m,direct_normal_irradiance_w_m2,cloud_cover_pct,stability_class,hour,day_of_week,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,local_dispersion_pm25,cams_regional_pm25,target_pm25,regime,confidence_level,known_bias_direction,systematic_bias_note
delhi_2023_1140_20230217T120000Z,2023-02-17 12:00:00+00:00,Delhi,28.6139,77.209,1.92,321.0,1.21,-1.49,24.9,61.0,989.8,155.0,369.4,3.0,B,12,4,2,0,0.0,-1.0,0.5,0.866,124.42,146.7,271.12,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1141_20230217T130000Z,2023-02-17 13:00:00+00:00,Delhi,28.6139,77.209,2.16,304.0,1.79,-1.21,21.3,76.0,990.1,60.0,64.2,0.0,C,13,4,2,0,-0.2588,-0.9659,0.5,0.866,244.18,169.5,413.68,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1142_20230217T140000Z,2023-02-17 14:00:00+00:00,Delhi,28.6139,77.209,2.42,300.0,2.1,-1.21,19.6,85.0,990.3,50.0,0.0,0.0,F,14,4,2,0,-0.5,-0.866,0.5,0.866,264.06,185.8,449.86,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1143_20230217T150000Z,2023-02-17 15:00:00+00:00,Delhi,28.6139,77.209,2.48,310.0,1.9,-1.59,19.0,85.0,990.6,50.0,0.0,0.0,F,15,4,2,0,-0.7071,-0.7071,0.5,0.866,267.8,191.4,459.2,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1144_20230217T160000Z,2023-02-17 16:00:00+00:00,Delhi,28.6139,77.209,2.13,311.0,1.61,-1.4,18.7,86.0,990.6,50.0,0.0,0.0,F,16,4,2,0,-0.866,-0.5,0.5,0.866,377.43,193.7,571.13,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1145_20230217T170000Z,2023-02-17 17:00:00+00:00,Delhi,28.6139,77.209,2.15,332.0,1.01,-1.9,18.2,87.0,990.9,50.0,0.0,0.0,F,17,4,2,0,-0.9659,-0.2588,0.5,0.866,244.19,198.8,442.99,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1146_20230217T180000Z,2023-02-17 18:00:00+00:00,Delhi,28.6139,77.209,2.75,341.0,0.9,-2.6,16.2,90.0,990.5,50.0,0.0,0.0,F,18,4,2,0,-1.0,-0.0,0.5,0.866,159.69,207.7,367.39,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1147_20230217T190000Z,2023-02-17 19:00:00+00:00,Delhi,28.6139,77.209,2.91,344.0,0.8,-2.8,15.4,91.0,990.2,50.0,0.0,0.0,F,19,4,2,0,-0.9659,0.2588,0.5,0.866,127.53,213.7,341.23,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1148_20230217T200000Z,2023-02-17 20:00:00+00:00,Delhi,28.6139,77.209,2.72,343.0,0.8,-2.6,15.0,91.0,989.9,50.0,0.0,0.0,F,20,4,2,0,-0.866,0.5,0.5,0.866,97.07,223.5,320.57,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1149_20230217T210000Z,2023-02-17 21:00:00+00:00,Delhi,28.6139,77.209,2.86,335.0,1.21,-2.59,14.4,93.0,989.4,50.0,0.0,0.0,F,21,4,2,0,-0.7071,0.7071,0.5,0.866,66.78,226.8,293.58,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1150_20230217T220000Z,2023-02-17 22:00:00+00:00,Delhi,28.6139,77.209,2.69,315.0,1.9,-1.9,13.6,95.0,988.8,50.0,0.0,0.0,F,22,4,2,0,-0.5,0.866,0.5,0.866,85.11,223.1,308.21,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1151_20230217T230000Z,2023-02-17 23:00:00+00:00,Delhi,28.6139,77.209,2.15,292.0,1.99,-0.81,13.2,96.0,988.7,50.0,0.0,0.0,F,23,4,2,0,-0.2588,0.9659,0.5,0.866,77.1,214.2,291.3,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1152_20230218T000000Z,2023-02-18 00:00:00+00:00,Delhi,28.6139,77.209,1.9,288.0,1.81,-0.59,12.6,99.0,989.4,50.0,0.0,0.0,F,0,5,2,1,0.0,1.0,0.5,0.866,53.67,218.4,272.07,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1153_20230218T010000Z,2023-02-18 01:00:00+00:00,Delhi,28.6139,77.209,1.0,264.0,0.99,0.1,12.5,100.0,989.9,50.0,0.0,100.0,D,1,5,2,1,0.2588,0.9659,0.5,0.866,88.97,227.2,316.17,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1154_20230218T020000Z,2023-02-18 02:00:00+00:00,Delhi,28.6139,77.209,1.12,243.0,1.0,0.51,13.0,98.0,990.7,50.0,26.5,89.0,D,2,5,2,1,0.5,0.866,0.5,0.866,51.0,241.2,292.2,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1155_20230218T030000Z,2023-02-18 03:00:00+00:00,Delhi,28.6139,77.209,1.33,257.0,1.3,0.3,15.0,97.0,991.7,50.0,178.6,92.0,D,3,5,2,1,0.7071,0.7071,0.5,0.866,51.75,248.7,300.45,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1156_20230218T040000Z,2023-02-18 04:00:00+00:00,Delhi,28.6139,77.209,1.4,274.0,1.4,-0.1,18.3,89.0,992.6,85.0,351.9,13.0,B,4,5,2,1,0.866,0.5,0.5,0.866,53.52,231.4,284.92,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1157_20230218T050000Z,2023-02-18 05:00:00+00:00,Delhi,28.6139,77.209,1.33,283.0,1.3,-0.3,21.6,74.0,993.1,190.0,626.8,0.0,A,5,5,2,1,0.9659,0.2588,0.5,0.866,116.41,173.2,289.61,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1158_20230218T060000Z,2023-02-18 06:00:00+00:00,Delhi,28.6139,77.209,1.36,287.0,1.3,-0.4,23.7,60.0,992.8,475.0,747.6,0.0,A,6,5,2,1,1.0,0.0,0.5,0.866,211.25,134.1,345.35,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1159_20230218T070000Z,2023-02-18 07:00:00+00:00,Delhi,28.6139,77.209,1.48,298.0,1.31,-0.69,25.0,52.0,991.7,710.0,778.2,0.0,A,7,5,2,1,0.9659,-0.2588,0.5,0.866,319.31,117.8,437.11,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1160_20230218T080000Z,2023-02-18 08:00:00+00:00,Delhi,28.6139,77.209,1.61,300.0,1.39,-0.81,25.9,47.0,990.5,820.0,780.8,0.0,A,8,5,2,1,0.866,-0.5,0.5,0.866,343.2,109.9,453.1,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1161_20230218T090000Z,2023-02-18 09:00:00+00:00,Delhi,28.6139,77.209,1.79,297.0,1.59,-0.81,26.4,46.0,989.5,855.0,757.1,0.0,A,9,5,2,1,0.7071,-0.7071,0.5,0.866,253.57,105.9,359.47,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1162_20230218T100000Z,2023-02-18 10:00:00+00:00,Delhi,28.6139,77.209,2.01,297.0,1.79,-0.91,26.4,47.0,989.1,830.0,698.9,0.0,A,10,5,2,1,0.5,-0.866,0.5,0.866,182.11,101.7,283.81,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1163_20230218T110000Z,2023-02-18 11:00:00+00:00,Delhi,28.6139,77.209,2.19,294.0,2.0,-0.89,25.9,50.0,988.9,770.0,585.5,4.0,B,11,5,2,1,0.2588,-0.9659,0.5,0.866,151.78,98.5,250.28,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1164_20230218T120000Z,2023-02-18 12:00:00+00:00,Delhi,28.6139,77.209,1.77,286.0,1.7,-0.49,24.9,61.0,988.6,165.0,380.9,1.0,B,12,5,2,1,0.0,-1.0,0.5,0.866,190.03,124.3,314.33,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1165_20230218T130000Z,2023-02-18 13:00:00+00:00,Delhi,28.6139,77.209,2.21,275.0,2.2,-0.19,21.3,74.0,988.7,50.0,63.2,0.0,C,13,5,2,1,-0.2588,-0.9659,0.5,0.866,211.16,151.8,362.96,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1166_20230218T140000Z,2023-02-18 14:00:00+00:00,Delhi,28.6139,77.209,2.7,272.0,2.7,-0.09,19.9,78.0,989.3,50.0,0.0,0.0,F,14,5,2,1,-0.5,-0.866,0.5,0.866,181.36,176.0,357.36,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1167_20230218T150000Z,2023-02-18 15:00:00+00:00,Delhi,28.6139,77.209,2.41,265.0,2.4,0.21,20.0,75.0,990.0,50.0,0.0,0.0,F,15,5,2,1,-0.7071,-0.7071,0.5,0.866,275.56,194.2,469.76,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1168_20230218T160000Z,2023-02-18 16:00:00+00:00,Delhi,28.6139,77.209,2.5,286.0,2.4,-0.69,19.2,78.0,990.3,50.0,0.0,0.0,F,16,5,2,1,-0.866,-0.5,0.5,0.866,282.24,202.6,484.84,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1169_20230218T170000Z,2023-02-18 17:00:00+00:00,Delhi,28.6139,77.209,2.69,318.0,1.8,-2.0,17.4,86.0,990.5,50.0,0.0,0.0,F,17,5,2,1,-0.9659,-0.2588,0.5,0.866,264.62,207.2,471.82,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1170_20230218T180000Z,2023-02-18 18:00:00+00:00,Delhi,28.6139,77.209,2.75,327.0,1.5,-2.31,16.9,87.0,990.4,50.0,0.0,0.0,F,18,5,2,1,-1.0,-0.0,0.5,0.866,157.66,207.7,365.36,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1171_20230218T190000Z,2023-02-18 19:00:00+00:00,Delhi,28.6139,77.209,1.48,332.0,0.69,-1.31,19.5,76.0,989.7,50.0,0.0,0.0,F,19,5,2,1,-0.9659,0.2588,0.5,0.866,224.21,205.4,429.61,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1172_20230218T200000Z,2023-02-18 20:00:00+00:00,Delhi,28.6139,77.209,1.81,6.0,-0.19,-1.8,19.2,76.0,989.4,50.0,0.0,0.0,F,20,5,2,1,-0.866,0.5,0.5,0.866,127.66,206.3,333.96,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1173_20230218T210000Z,2023-02-18 21:00:00+00:00,Delhi,28.6139,77.209,2.3,360.0,0.0,-2.3,17.4,81.0,988.9,50.0,0.0,0.0,F,21,5,2,1,-0.7071,0.7071,0.5,0.866,85.09,210.0,295.09,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1174_20230218T220000Z,2023-02-18 22:00:00+00:00,Delhi,28.6139,77.209,1.46,344.0,0.4,-1.4,18.0,79.0,988.4,50.0,0.0,0.0,F,22,5,2,1,-0.5,0.866,0.5,0.866,74.5,214.7,289.2,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1175_20230218T230000Z,2023-02-18 23:00:00+00:00,Delhi,28.6139,77.209,0.22,207.0,0.1,0.2,17.9,79.0,988.0,50.0,0.0,7.0,F,23,5,2,1,-0.2588,0.9659,0.5,0.866,237.67,220.7,458.37,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1176_20230219T000000Z,2023-02-19 00:00:00+00:00,Delhi,28.6139,77.209,1.28,141.0,-0.81,0.99,14.9,92.0,988.9,50.0,0.0,0.0,F,0,6,2,1,0.0,1.0,0.5,0.866,50.1,195.6,245.7,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1177_20230219T010000Z,2023-02-19 01:00:00+00:00,Delhi,28.6139,77.209,0.85,135.0,-0.6,0.6,15.7,90.0,989.7,50.0,0.0,0.0,F,1,6,2,1,0.2588,0.9659,0.5,0.866,55.8,183.5,239.3,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1178_20230219T020000Z,2023-02-19 02:00:00+00:00,Delhi,28.6139,77.209,0.82,76.0,-0.8,-0.2,14.8,96.0,990.4,50.0,25.9,4.0,B,2,6,2,1,0.5,0.866,0.5,0.866,43.76,193.2,236.96,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1179_20230219T030000Z,2023-02-19 03:00:00+00:00,Delhi,28.6139,77.209,0.81,97.0,-0.8,0.1,16.4,93.0,991.2,50.0,277.2,16.0,B,3,6,2,1,0.7071,0.7071,0.5,0.866,44.32,190.5,234.82,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1180_20230219T040000Z,2023-02-19 04:00:00+00:00,Delhi,28.6139,77.209,0.67,117.0,-0.6,0.3,20.0,83.0,992.0,60.0,433.3,21.0,B,4,6,2,1,0.866,0.5,0.5,0.866,69.75,194.2,263.95,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1181_20230219T050000Z,2023-02-19 05:00:00+00:00,Delhi,28.6139,77.209,1.14,142.0,-0.7,0.9,23.4,64.0,991.9,220.0,683.3,33.0,A,5,6,2,1,0.9659,0.2588,0.5,0.866,79.71,170.0,249.71,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1182_20230219T060000Z,2023-02-19 06:00:00+00:00,Delhi,28.6139,77.209,0.91,174.0,-0.1,0.91,25.4,51.0,991.7,480.0,743.2,61.0,A,6,6,2,1,1.0,0.0,0.5,0.866,134.97,130.4,265.37,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1183_20230219T070000Z,2023-02-19 07:00:00+00:00,Delhi,28.6139,77.209,0.86,216.0,0.51,0.7,26.6,46.0,990.8,755.0,756.8,95.0,D,7,6,2,1,0.9659,-0.2588,0.5,0.866,517.91,112.2,630.11,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1184_20230219T080000Z,2023-02-19 08:00:00+00:00,Delhi,28.6139,77.209,1.06,229.0,0.8,0.7,27.4,43.0,989.5,935.0,733.3,99.0,D,8,6,2,1,0.866,-0.5,0.5,0.866,502.25,109.2,611.45,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1185_20230219T090000Z,2023-02-19 09:00:00+00:00,Delhi,28.6139,77.209,1.44,236.0,1.19,0.81,27.8,42.0,988.5,1035.0,632.7,23.0,A,9,6,2,1,0.7071,-0.7071,0.5,0.866,311.54,112.0,423.54,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1186_20230219T100000Z,2023-02-19 10:00:00+00:00,Delhi,28.6139,77.209,1.58,252.0,1.5,0.49,27.9,43.0,988.1,1115.0,684.6,61.0,A,10,6,2,1,0.5,-0.866,0.5,0.866,229.37,115.0,344.37,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1187_20230219T110000Z,2023-02-19 11:00:00+00:00,Delhi,28.6139,77.209,1.55,255.0,1.5,0.4,27.5,44.0,987.8,1035.0,574.3,100.0,D,11,6,2,1,0.2588,-0.9659,0.5,0.866,220.77,117.8,338.57,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1188_20230219T120000Z,2023-02-19 12:00:00+00:00,Delhi,28.6139,77.209,1.56,310.0,1.2,-1.0,26.3,55.0,987.6,60.0,253.5,100.0,D,12,6,2,1,0.0,-1.0,0.5,0.866,259.7,148.1,407.8,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1189_20230219T130000Z,2023-02-19 13:00:00+00:00,Delhi,28.6139,77.209,2.39,327.0,1.3,-2.0,23.1,61.0,987.5,50.0,20.7,100.0,D,13,6,2,1,-0.2588,-0.9659,0.5,0.866,115.9,178.3,294.2,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1190_20230219T140000Z,2023-02-19 14:00:00+00:00,Delhi,28.6139,77.209,2.9,360.0,0.0,-2.9,21.1,70.0,987.9,50.0,0.0,100.0,D,14,6,2,1,-0.5,-0.866,0.5,0.866,107.98,198.4,306.38,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1191_20230219T150000Z,2023-02-19 15:00:00+00:00,Delhi,28.6139,77.209,2.77,41.0,-1.82,-2.09,20.1,76.0,988.3,50.0,0.0,74.0,E,15,6,2,1,-0.7071,-0.7071,0.5,0.866,131.5,204.9,336.4,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1192_20230219T160000Z,2023-02-19 16:00:00+00:00,Delhi,28.6139,77.209,2.72,73.0,-2.6,-0.8,18.8,80.0,988.2,50.0,0.0,22.0,F,16,6,2,1,-0.866,-0.5,0.5,0.866,146.52,207.2,353.72,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1193_20230219T170000Z,2023-02-19 17:00:00+00:00,Delhi,28.6139,77.209,2.55,116.0,-2.29,1.12,17.4,84.0,988.0,50.0,0.0,23.0,F,17,6,2,1,-0.9659,-0.2588,0.5,0.866,172.6,208.6,381.2,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1194_20230219T180000Z,2023-02-19 18:00:00+00:00,Delhi,28.6139,77.209,2.24,153.0,-1.02,2.0,17.5,83.0,987.7,50.0,0.0,55.0,E,18,6,2,1,-1.0,-0.0,0.5,0.866,204.95,205.4,410.35,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1195_20230219T190000Z,2023-02-19 19:00:00+00:00,Delhi,28.6139,77.209,2.73,156.0,-1.11,2.49,17.1,83.0,987.3,50.0,0.0,19.0,F,19,6,2,1,-0.9659,0.2588,0.5,0.866,131.43,198.8,330.23,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1196_20230219T200000Z,2023-02-19 20:00:00+00:00,Delhi,28.6139,77.209,2.87,119.0,-2.51,1.39,16.8,84.0,986.7,50.0,0.0,51.0,E,20,6,2,1,-0.866,0.5,0.5,0.866,85.01,192.8,277.81,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1197_20230219T210000Z,2023-02-19 21:00:00+00:00,Delhi,28.6139,77.209,1.9,90.0,-1.9,-0.0,16.5,87.0,986.2,50.0,0.0,78.0,E,21,6,2,1,-0.7071,0.7071,0.5,0.866,96.9,187.7,284.6,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1198_20230219T220000Z,2023-02-19 22:00:00+00:00,Delhi,28.6139,77.209,2.41,138.0,-1.61,1.79,15.3,91.0,985.7,50.0,0.0,89.0,D,22,6,2,1,-0.5,0.866,0.5,0.866,53.39,182.1,235.49,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1199_20230219T230000Z,2023-02-19 23:00:00+00:00,Delhi,28.6139,77.209,2.14,143.0,-1.29,1.71,15.5,89.0,985.7,50.0,0.0,90.0,D,23,6,2,1,-0.2588,0.9659,0.5,0.866,42.59,172.3,214.89,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1200_20230220T000000Z,2023-02-20 00:00:00+00:00,Delhi,28.6139,77.209,1.8,161.0,-0.59,1.7,15.9,89.0,986.1,50.0,0.0,96.0,D,0,0,2,0,0.0,1.0,0.5,0.866,39.45,142.0,181.45,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1201_20230220T010000Z,2023-02-20 01:00:00+00:00,Delhi,28.6139,77.209,1.7,152.0,-0.8,1.5,15.5,91.0,986.5,50.0,0.0,99.0,D,1,0,2,0,0.2588,0.9659,0.5,0.866,32.29,140.6,172.89,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1202_20230220T020000Z,2023-02-20 02:00:00+00:00,Delhi,28.6139,77.209,1.44,146.0,-0.81,1.19,15.4,93.0,987.0,50.0,25.3,38.0,B,2,0,2,0,0.5,0.866,0.5,0.866,33.14,145.3,178.44,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1203_20230220T030000Z,2023-02-20 03:00:00+00:00,Delhi,28.6139,77.209,1.35,138.0,-0.9,1.0,18.8,84.0,988.1,60.0,327.1,10.0,B,3,0,2,0,0.7071,0.7071,0.5,0.866,30.91,149.0,179.91,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1204_20230220T040000Z,2023-02-20 04:00:00+00:00,Delhi,28.6139,77.209,1.17,149.0,-0.6,1.0,22.5,69.0,988.9,135.0,549.2,21.0,B,4,0,2,0,0.866,0.5,0.5,0.866,42.09,149.9,191.99,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1205_20230220T050000Z,2023-02-20 05:00:00+00:00,Delhi,28.6139,77.209,1.33,167.0,-0.3,1.3,25.5,53.0,989.1,285.0,671.6,22.0,A,5,0,2,0,0.9659,0.2588,0.5,0.866,53.8,135.0,188.8,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1206_20230220T060000Z,2023-02-20 06:00:00+00:00,Delhi,28.6139,77.209,1.12,190.0,0.19,1.1,27.5,44.0,988.9,445.0,738.8,14.0,A,6,0,2,0,1.0,0.0,0.5,0.866,159.39,119.0,278.39,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1207_20230220T070000Z,2023-02-20 07:00:00+00:00,Delhi,28.6139,77.209,1.12,207.0,0.51,1.0,28.9,39.0,988.0,615.0,771.2,19.0,A,7,0,2,0,0.9659,-0.2588,0.5,0.866,341.38,108.7,450.08,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1208_20230220T080000Z,2023-02-20 08:00:00+00:00,Delhi,28.6139,77.209,1.06,221.0,0.7,0.8,29.9,35.0,986.9,795.0,775.3,89.0,D,8,0,2,0,0.866,-0.5,0.5,0.866,580.8,98.7,679.5,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1209_20230220T090000Z,2023-02-20 09:00:00+00:00,Delhi,28.6139,77.209,0.99,225.0,0.7,0.7,30.5,32.0,985.9,970.0,696.9,100.0,D,9,0,2,0,0.7071,-0.7071,0.5,0.866,528.15,93.4,621.55,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1210_20230220T100000Z,2023-02-20 10:00:00+00:00,Delhi,28.6139,77.209,1.08,202.0,0.4,1.0,30.7,31.0,985.5,1065.0,625.8,57.0,A,10,0,2,0,0.5,-0.866,0.5,0.866,260.25,89.6,349.85,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1211_20230220T110000Z,2023-02-20 11:00:00+00:00,Delhi,28.6139,77.209,1.46,164.0,-0.4,1.4,30.1,36.0,985.2,865.0,565.6,100.0,D,11,0,2,0,0.2588,-0.9659,0.5,0.866,148.26,88.5,236.76,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1212_20230220T120000Z,2023-02-20 12:00:00+00:00,Delhi,28.6139,77.209,1.79,153.0,-0.81,1.59,27.4,53.0,984.8,150.0,301.4,100.0,D,12,0,2,0,0.0,-1.0,0.5,0.866,129.07,95.9,224.97,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1213_20230220T130000Z,2023-02-20 13:00:00+00:00,Delhi,28.6139,77.209,2.66,146.0,-1.49,2.21,24.8,58.0,985.0,105.0,40.8,100.0,D,13,0,2,0,-0.2588,-0.9659,0.5,0.866,102.24,103.8,206.04,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1214_20230220T140000Z,2023-02-20 14:00:00+00:00,Delhi,28.6139,77.209,3.33,147.0,-1.81,2.79,23.9,64.0,985.4,130.0,0.0,100.0,D,14,0,2,0,-0.5,-0.866,0.5,0.866,81.51,99.0,180.51,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
delhi_2023_1215_20230220T150000Z,2023-02-20 15:00:00+00:00,Delhi,28.6139,77.209,3.14,149.0,-1.62,2.69,23.4,62.0,985.8,140.0,0.0,46.0,E,15,0,2,0,-0.7071,-0.7071,0.5,0.866,99.25,89.9,189.15,dry_moderate_transition,high,unbiased,High confidence; local Gaussian dispersion and regional background closely match ground truth with low bias.
