sample_id,timestamp,city,latitude,longitude,wind_speed_mps,wind_direction_deg,wind_u_mps,wind_v_mps,temperature_c,relative_humidity_pct,surface_pressure_hpa,boundary_layer_height_m,direct_normal_irradiance_w_m2,cloud_cover_pct,stability_class,hour,day_of_week,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,local_dispersion_pm25,cams_regional_pm25,target_pm25,regime,confidence_level,known_bias_direction,systematic_bias_note
delhi_2024_0030_20240102T060000Z,2024-01-02 06:00:00+00:00,Delhi,28.6139,77.209,0.32,342.0,0.1,-0.3,12.3,69.0,994.5,350.0,291.9,64.0,B,6,1,1,0,1.0,0.0,0.0,1.0,364.66,74.5,439.16,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0031_20240102T070000Z,2024-01-02 07:00:00+00:00,Delhi,28.6139,77.209,0.61,351.0,0.1,-0.6,13.5,66.0,993.2,350.0,507.1,11.0,B,7,1,1,0,0.9659,-0.2588,0.0,1.0,611.91,74.0,685.91,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0032_20240102T080000Z,2024-01-02 08:00:00+00:00,Delhi,28.6139,77.209,0.92,347.0,0.21,-0.9,14.6,63.0,992.2,350.0,617.4,8.0,A,8,1,1,0,0.866,-0.5,0.0,1.0,429.48,72.4,501.88,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0033_20240102T090000Z,2024-01-02 09:00:00+00:00,Delhi,28.6139,77.209,1.12,333.0,0.51,-1.0,15.2,63.0,991.3,350.0,605.4,4.0,A,9,1,1,0,0.7071,-0.7071,0.0,1.0,276.46,71.2,347.66,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0034_20240102T100000Z,2024-01-02 10:00:00+00:00,Delhi,28.6139,77.209,1.57,333.0,0.71,-1.4,15.3,64.0,990.8,350.0,542.3,1.0,B,10,1,1,0,0.5,-0.866,0.0,1.0,159.05,71.5,230.55,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0035_20240102T110000Z,2024-01-02 11:00:00+00:00,Delhi,28.6139,77.209,1.88,335.0,0.79,-1.7,14.7,66.0,990.7,350.0,416.5,3.0,B,11,1,1,0,0.2588,-0.9659,0.0,1.0,118.52,72.4,190.92,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0036_20240102T120000Z,2024-01-02 12:00:00+00:00,Delhi,28.6139,77.209,2.19,336.0,0.89,-2.0,11.6,82.0,990.6,180.0,186.9,1.0,C,12,1,1,0,0.0,-1.0,0.0,1.0,95.99,89.9,185.89,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0037_20240102T130000Z,2024-01-02 13:00:00+00:00,Delhi,28.6139,77.209,1.77,344.0,0.49,-1.7,9.6,90.0,991.9,180.0,0.0,2.0,F,13,1,1,0,-0.2588,-0.9659,0.0,1.0,129.53,120.1,249.63,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0038_20240102T140000Z,2024-01-02 14:00:00+00:00,Delhi,28.6139,77.209,1.92,332.0,0.9,-1.7,8.8,92.0,992.2,180.0,0.0,0.0,F,14,1,1,0,-0.5,-0.866,0.0,1.0,126.73,144.8,271.53,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0039_20240102T150000Z,2024-01-02 15:00:00+00:00,Delhi,28.6139,77.209,1.84,331.0,0.89,-1.61,7.9,93.0,992.1,180.0,0.0,0.0,F,15,1,1,0,-0.7071,-0.7071,0.0,1.0,156.44,158.3,314.74,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0040_20240102T160000Z,2024-01-02 16:00:00+00:00,Delhi,28.6139,77.209,2.28,308.0,1.8,-1.4,6.8,95.0,992.3,180.0,0.0,0.0,F,16,1,1,0,-0.866,-0.5,0.0,1.0,277.78,163.4,441.18,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0041_20240102T170000Z,2024-01-02 17:00:00+00:00,Delhi,28.6139,77.209,2.01,297.0,1.79,-0.91,6.5,95.0,992.4,180.0,0.0,1.0,F,17,1,1,0,-0.9659,-0.2588,0.0,1.0,371.42,161.6,533.02,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0042_20240102T180000Z,2024-01-02 18:00:00+00:00,Delhi,28.6139,77.209,1.8,304.0,1.49,-1.01,6.3,96.0,992.1,180.0,0.0,0.0,F,18,1,1,0,-1.0,-0.0,0.0,1.0,382.66,151.8,534.46,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0043_20240102T190000Z,2024-01-02 19:00:00+00:00,Delhi,28.6139,77.209,1.7,315.0,1.2,-1.2,6.0,96.0,991.8,180.0,0.0,0.0,F,19,1,1,0,-0.9659,0.2588,0.0,1.0,303.19,140.2,443.39,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0044_20240102T200000Z,2024-01-02 20:00:00+00:00,Delhi,28.6139,77.209,1.92,332.0,0.9,-1.7,5.1,99.0,991.8,180.0,0.0,29.0,F,20,1,1,0,-0.866,0.5,0.0,1.0,110.89,131.8,242.69,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0045_20240102T210000Z,2024-01-02 21:00:00+00:00,Delhi,28.6139,77.209,2.16,347.0,0.49,-2.1,4.8,100.0,991.6,180.0,0.0,54.0,E,21,1,1,0,-0.7071,0.7071,0.0,1.0,74.16,126.7,200.86,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0046_20240102T220000Z,2024-01-02 22:00:00+00:00,Delhi,28.6139,77.209,1.9,360.0,0.0,-1.9,5.2,100.0,991.4,180.0,0.0,100.0,D,22,1,1,0,-0.5,0.866,0.0,1.0,64.5,124.3,188.8,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0047_20240102T230000Z,2024-01-02 23:00:00+00:00,Delhi,28.6139,77.209,1.5,356.0,0.1,-1.5,5.7,100.0,991.3,180.0,0.0,100.0,D,23,1,1,0,-0.2588,0.9659,0.0,1.0,57.05,124.8,181.85,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0048_20240103T000000Z,2024-01-03 00:00:00+00:00,Delhi,28.6139,77.209,0.73,344.0,0.2,-0.7,5.2,100.0,991.4,180.0,0.0,100.0,D,0,2,1,0,0.0,1.0,0.0,1.0,68.28,120.6,188.88,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0049_20240103T010000Z,2024-01-03 01:00:00+00:00,Delhi,28.6139,77.209,1.17,340.0,0.4,-1.1,6.2,99.0,992.4,180.0,0.0,100.0,D,1,2,1,0,0.2588,0.9659,0.0,1.0,28.88,119.7,148.58,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0050_20240103T020000Z,2024-01-03 02:00:00+00:00,Delhi,28.6139,77.209,1.04,17.0,-0.3,-0.99,6.7,100.0,993.1,180.0,0.0,100.0,D,2,2,1,0,0.5,0.866,0.0,1.0,25.81,120.6,146.41,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0051_20240103T030000Z,2024-01-03 03:00:00+00:00,Delhi,28.6139,77.209,0.86,54.0,-0.7,-0.51,7.7,98.0,993.9,180.0,21.6,100.0,D,3,2,1,0,0.7071,0.7071,0.0,1.0,48.86,121.5,170.36,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0052_20240103T040000Z,2024-01-03 04:00:00+00:00,Delhi,28.6139,77.209,1.0,96.0,-0.99,0.1,8.9,98.0,994.7,180.0,66.0,100.0,D,4,2,1,0,0.866,0.5,0.0,1.0,54.65,119.7,174.35,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0053_20240103T050000Z,2024-01-03 05:00:00+00:00,Delhi,28.6139,77.209,0.85,135.0,-0.6,0.6,10.2,92.0,995.0,180.0,71.1,100.0,D,5,2,1,0,0.9659,0.2588,0.0,1.0,141.36,122.5,263.86,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0054_20240103T060000Z,2024-01-03 06:00:00+00:00,Delhi,28.6139,77.209,0.81,173.0,-0.1,0.8,12.7,81.0,994.2,180.0,148.4,52.0,B,6,2,1,0,1.0,0.0,0.0,1.0,195.17,108.3,303.47,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0055_20240103T070000Z,2024-01-03 07:00:00+00:00,Delhi,28.6139,77.209,0.22,153.0,-0.1,0.2,14.7,69.0,993.1,350.0,378.1,62.0,B,7,2,1,0,0.9659,-0.2588,0.0,1.0,737.9,89.4,827.3,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0056_20240103T080000Z,2024-01-03 08:00:00+00:00,Delhi,28.6139,77.209,1.17,340.0,0.4,-1.1,15.5,66.0,991.9,350.0,423.1,39.0,B,8,2,1,0,0.866,-0.5,0.0,1.0,296.85,88.7,385.55,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0057_20240103T090000Z,2024-01-03 09:00:00+00:00,Delhi,28.6139,77.209,1.9,342.0,0.59,-1.81,15.9,65.0,991.3,350.0,513.0,19.0,B,9,2,1,0,0.7071,-0.7071,0.0,1.0,156.57,88.0,244.57,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0058_20240103T100000Z,2024-01-03 10:00:00+00:00,Delhi,28.6139,77.209,1.96,345.0,0.51,-1.89,15.8,66.0,991.1,350.0,481.2,20.0,B,10,2,1,0,0.5,-0.866,0.0,1.0,130.01,88.2,218.21,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0059_20240103T110000Z,2024-01-03 11:00:00+00:00,Delhi,28.6139,77.209,1.93,339.0,0.69,-1.8,15.2,68.0,990.9,350.0,365.3,14.0,B,11,2,1,0,0.2588,-0.9659,0.0,1.0,111.52,89.6,201.12,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0060_20240103T120000Z,2024-01-03 12:00:00+00:00,Delhi,28.6139,77.209,2.28,337.0,0.89,-2.1,12.4,83.0,990.9,180.0,160.8,0.0,C,12,2,1,0,0.0,-1.0,0.0,1.0,91.17,103.1,194.27,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0061_20240103T130000Z,2024-01-03 13:00:00+00:00,Delhi,28.6139,77.209,2.89,346.0,0.7,-2.8,11.6,81.0,991.7,180.0,0.0,0.0,F,13,2,1,0,-0.2588,-0.9659,0.0,1.0,83.03,124.3,207.33,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0062_20240103T140000Z,2024-01-03 14:00:00+00:00,Delhi,28.6139,77.209,2.4,343.0,0.7,-2.3,10.2,87.0,991.7,180.0,0.0,0.0,F,14,2,1,0,-0.5,-0.866,0.0,1.0,97.66,131.8,229.46,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0063_20240103T150000Z,2024-01-03 15:00:00+00:00,Delhi,28.6139,77.209,1.9,342.0,0.59,-1.81,9.1,93.0,991.9,180.0,0.0,6.0,F,15,2,1,0,-0.7071,-0.7071,0.0,1.0,141.42,135.5,276.92,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2024_0064_20240103T160000Z,2024-01-03 16:00:00+00:00,Delhi,28.6139,77.209,1.48,332.0,0.69,-1.31,8.3,94.0,992.1,180.0,0.0,10.0,F,16,2,1,0,-0.866,-0.5,0.0,1.0,232.92,138.8,371.72,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
