sample_id,timestamp,city,latitude,longitude,wind_speed_mps,wind_direction_deg,wind_u_mps,wind_v_mps,temperature_c,relative_humidity_pct,surface_pressure_hpa,boundary_layer_height_m,direct_normal_irradiance_w_m2,cloud_cover_pct,stability_class,hour,day_of_week,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,local_dispersion_pm25,cams_regional_pm25,target_pm25,regime,confidence_level,known_bias_direction,systematic_bias_note
delhi_2018_0030_20180102T060000Z,2018-01-02 06:00:00+00:00,Delhi,28.6139,77.209,1.34,297.0,1.19,-0.61,17.6,52.0,991.4,535.0,689.9,0.0,A,6,1,1,0,1.0,0.0,0.0,1.0,271.38,140.0,411.38,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0031_20180102T070000Z,2018-01-02 07:00:00+00:00,Delhi,28.6139,77.209,1.8,304.0,1.49,-1.01,18.8,48.0,990.5,735.0,721.3,0.0,A,7,1,1,0,0.9659,-0.2588,0.0,1.0,340.11,140.0,480.11,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0032_20180102T080000Z,2018-01-02 08:00:00+00:00,Delhi,28.6139,77.209,2.05,317.0,1.4,-1.5,19.5,47.0,989.4,885.0,719.8,0.0,A,8,1,1,0,0.866,-0.5,0.0,1.0,309.96,140.0,449.96,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0033_20180102T090000Z,2018-01-02 09:00:00+00:00,Delhi,28.6139,77.209,2.44,325.0,1.4,-2.0,19.8,46.0,988.5,960.0,685.8,0.0,A,9,1,1,0,0.7071,-0.7071,0.0,1.0,139.74,140.0,279.74,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0034_20180102T100000Z,2018-01-02 10:00:00+00:00,Delhi,28.6139,77.209,2.66,326.0,1.49,-2.21,19.8,46.0,988.2,870.0,604.1,0.0,A,10,1,1,0,0.5,-0.866,0.0,1.0,102.09,140.0,242.09,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0035_20180102T110000Z,2018-01-02 11:00:00+00:00,Delhi,28.6139,77.209,2.2,321.0,1.38,-1.71,19.0,50.0,988.0,800.0,452.3,0.0,B,11,1,1,0,0.2588,-0.9659,0.0,1.0,125.02,140.0,265.02,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0036_20180102T120000Z,2018-01-02 12:00:00+00:00,Delhi,28.6139,77.209,1.75,329.0,0.9,-1.5,16.3,60.0,988.6,50.0,202.0,0.0,B,12,1,1,0,0.0,-1.0,0.0,1.0,194.7,140.0,334.7,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0037_20180102T130000Z,2018-01-02 13:00:00+00:00,Delhi,28.6139,77.209,1.62,338.0,0.61,-1.5,16.1,61.0,988.9,50.0,0.0,0.0,F,13,1,1,0,-0.2588,-0.9659,0.0,1.0,191.5,140.0,331.5,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0038_20180102T140000Z,2018-01-02 14:00:00+00:00,Delhi,28.6139,77.209,1.63,11.0,-0.31,-1.6,15.2,66.0,989.1,50.0,0.0,0.0,F,14,1,1,0,-0.5,-0.866,0.0,1.0,194.65,140.0,334.65,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0039_20180102T150000Z,2018-01-02 15:00:00+00:00,Delhi,28.6139,77.209,1.3,337.0,0.51,-1.2,14.6,69.0,989.8,50.0,0.0,0.0,F,15,1,1,0,-0.7071,-0.7071,0.0,1.0,293.96,140.0,433.96,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0040_20180102T160000Z,2018-01-02 16:00:00+00:00,Delhi,28.6139,77.209,1.12,297.0,1.0,-0.51,14.2,70.0,990.2,50.0,0.0,0.0,F,16,1,1,0,-0.866,-0.5,0.0,1.0,859.87,140.0,999.87,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0041_20180102T170000Z,2018-01-02 17:00:00+00:00,Delhi,28.6139,77.209,1.2,275.0,1.2,-0.1,13.2,74.0,990.3,50.0,0.0,0.0,F,17,1,1,0,-0.9659,-0.2588,0.0,1.0,861.99,140.0,1001.99,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0042_20180102T180000Z,2018-01-02 18:00:00+00:00,Delhi,28.6139,77.209,1.3,266.0,1.3,0.09,11.2,81.0,990.1,50.0,0.0,0.0,F,18,1,1,0,-1.0,-0.0,0.0,1.0,825.42,140.0,965.42,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0043_20180102T190000Z,2018-01-02 19:00:00+00:00,Delhi,28.6139,77.209,1.1,270.0,1.1,0.0,12.4,76.0,989.8,50.0,0.0,0.0,F,19,1,1,0,-0.9659,0.2588,0.0,1.0,714.75,140.0,854.75,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0044_20180102T200000Z,2018-01-02 20:00:00+00:00,Delhi,28.6139,77.209,1.2,275.0,1.2,-0.1,11.0,81.0,989.2,50.0,0.0,0.0,F,20,1,1,0,-0.866,0.5,0.0,1.0,464.15,140.0,604.15,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0045_20180102T210000Z,2018-01-02 21:00:00+00:00,Delhi,28.6139,77.209,1.6,270.0,1.6,0.0,8.5,90.0,988.6,50.0,0.0,0.0,F,21,1,1,0,-0.7071,0.7071,0.0,1.0,254.17,140.0,394.17,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0046_20180102T220000Z,2018-01-02 22:00:00+00:00,Delhi,28.6139,77.209,1.61,263.0,1.6,0.2,7.9,92.0,988.2,50.0,0.0,0.0,F,22,1,1,0,-0.5,0.866,0.0,1.0,208.17,140.0,348.17,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0047_20180102T230000Z,2018-01-02 23:00:00+00:00,Delhi,28.6139,77.209,1.46,254.0,1.4,0.4,7.6,93.0,987.9,50.0,0.0,0.0,F,23,1,1,0,-0.2588,0.9659,0.0,1.0,127.44,140.0,267.44,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0048_20180103T000000Z,2018-01-03 00:00:00+00:00,Delhi,28.6139,77.209,1.26,252.0,1.2,0.39,6.9,92.0,988.7,50.0,0.0,0.0,F,0,2,1,0,0.0,1.0,0.0,1.0,100.93,140.0,240.93,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0049_20180103T010000Z,2018-01-03 01:00:00+00:00,Delhi,28.6139,77.209,1.55,255.0,1.5,0.4,7.0,92.0,989.1,50.0,0.0,0.0,F,1,2,1,0,0.2588,0.9659,0.0,1.0,63.78,140.0,203.78,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0050_20180103T020000Z,2018-01-03 02:00:00+00:00,Delhi,28.6139,77.209,1.94,258.0,1.9,0.4,7.0,91.0,989.9,50.0,0.0,0.0,F,2,2,1,0,0.5,0.866,0.0,1.0,48.77,140.0,188.77,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0051_20180103T030000Z,2018-01-03 03:00:00+00:00,Delhi,28.6139,77.209,2.6,268.0,2.6,0.09,9.5,80.0,991.1,50.0,281.5,0.0,C,3,2,1,0,0.7071,0.7071,0.0,1.0,32.37,140.0,172.37,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0052_20180103T040000Z,2018-01-03 04:00:00+00:00,Delhi,28.6139,77.209,1.75,283.0,1.71,-0.39,12.6,70.0,992.1,115.0,512.6,0.0,B,4,2,1,0,0.866,0.5,0.0,1.0,52.34,140.0,192.34,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0053_20180103T050000Z,2018-01-03 05:00:00+00:00,Delhi,28.6139,77.209,1.84,299.0,1.61,-0.89,15.4,61.0,992.6,320.0,640.0,0.0,A,5,2,1,0,0.9659,0.2588,0.0,1.0,105.68,140.0,245.68,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0054_20180103T060000Z,2018-01-03 06:00:00+00:00,Delhi,28.6139,77.209,2.14,307.0,1.71,-1.29,17.2,56.0,991.9,600.0,710.3,0.0,A,6,2,1,0,1.0,0.0,0.0,1.0,166.21,140.0,306.21,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0055_20180103T070000Z,2018-01-03 07:00:00+00:00,Delhi,28.6139,77.209,2.42,308.0,1.91,-1.49,18.4,51.0,991.1,725.0,742.7,0.0,A,7,2,1,0,0.9659,-0.2588,0.0,1.0,246.31,140.0,386.31,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0056_20180103T080000Z,2018-01-03 08:00:00+00:00,Delhi,28.6139,77.209,2.72,306.0,2.2,-1.6,19.3,47.0,989.9,815.0,740.9,0.0,A,8,2,1,0,0.866,-0.5,0.0,1.0,256.19,140.0,396.19,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0057_20180103T090000Z,2018-01-03 09:00:00+00:00,Delhi,28.6139,77.209,2.84,309.0,2.21,-1.79,19.8,44.0,989.2,870.0,705.2,0.0,A,9,2,1,0,0.7071,-0.7071,0.0,1.0,202.45,140.0,342.45,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0058_20180103T100000Z,2018-01-03 10:00:00+00:00,Delhi,28.6139,77.209,2.97,312.0,2.21,-1.99,19.7,43.0,988.9,860.0,623.6,0.0,A,10,2,1,0,0.5,-0.866,0.0,1.0,154.07,140.0,294.07,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0059_20180103T110000Z,2018-01-03 11:00:00+00:00,Delhi,28.6139,77.209,2.4,315.0,1.7,-1.7,18.8,47.0,988.3,800.0,472.6,0.0,B,11,2,1,0,0.2588,-0.9659,0.0,1.0,170.3,140.0,310.3,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0060_20180103T120000Z,2018-01-03 12:00:00+00:00,Delhi,28.6139,77.209,2.78,330.0,1.39,-2.41,13.4,72.0,988.3,90.0,216.0,0.0,C,12,2,1,0,0.0,-1.0,0.0,1.0,91.66,140.0,231.66,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0061_20180103T130000Z,2018-01-03 13:00:00+00:00,Delhi,28.6139,77.209,2.83,318.0,1.89,-2.1,12.0,79.0,988.7,50.0,0.0,0.0,F,13,2,1,0,-0.2588,-0.9659,0.0,1.0,193.91,140.0,333.91,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0062_20180103T140000Z,2018-01-03 14:00:00+00:00,Delhi,28.6139,77.209,2.75,303.0,2.31,-1.5,11.2,80.0,989.0,50.0,0.0,0.0,F,14,2,1,0,-0.5,-0.866,0.0,1.0,249.69,140.0,389.69,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0063_20180103T150000Z,2018-01-03 15:00:00+00:00,Delhi,28.6139,77.209,2.69,292.0,2.49,-1.01,10.7,81.0,989.6,50.0,0.0,0.0,F,15,2,1,0,-0.7071,-0.7071,0.0,1.0,273.87,140.0,413.87,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
delhi_2018_0064_20180103T160000Z,2018-01-03 16:00:00+00:00,Delhi,28.6139,77.209,2.31,275.0,2.3,-0.2,10.0,82.0,989.7,50.0,0.0,0.0,F,16,2,1,0,-0.866,-0.5,0.0,1.0,390.38,140.0,530.38,winter_fog_inversion,medium,negative,Underpredicts secondary aqueous inorganic aerosol formation inside dense fog droplets (RH >= 98%); highly accurate on radiation inversion stagnation.
